id,created_date,grabbed_date,tweet_age_hours,tweet_id,user_sn,tweet_text,n_retweets.x,n_favorites,created_day,dist_mean,dist_max,n_retweets.y,n_known_retweets,n_domestic,n_same_continent,n_other_continents,max_reach,per_domestic,per_same_continent,per_other_continent,unique_countries,tweeter_city,tweeter_country,tweeter_continent,geo_dist_group,global
5413,2019-12-05T20:57:27Z,2019-12-11T19:16:38Z,142.319722222222,1202693490779410433,UNHLaw,#UNHLawPodcast: Professor @McCannSportsLaw discusses how a mistaken call by the referees on a #JamesHarden dunk has led the #NBA to step in. Listen to the full episode: https://t.co/QGfOwuFn6S #sportslaw #rockets https://t.co/ZAjHmKR1Jf,4,7,2019-12-05,101.62770177729384,304.8831053318815,3,3,3,0,0,1,1,0,0,1,Boston,USA,North America,Short distance,FALSE
5417,2019-12-05T17:33:46Z,2019-12-11T19:16:38Z,145.714444444444,1202642229468319747,Ant1Duval,"Congratulations to Cem (and to his supervisors)! 

A special day for me as well, as it was my first time on the other side of a phd jury. 

I thoroughly enjoyed our discussion and the opportunity to dive into a very interesting/complex topic.

#Sportslaw #FreeSpeech #HumanRights https://t.co/DjKS4WRAPg",1,17,2019-12-05,0,0,1,1,1,0,0,1,1,0,0,1,Amsterdam,NLD,Europe,Short distance,FALSE
5420,2019-12-05T17:20:49Z,2019-12-11T19:16:38Z,145.930277777778,1202638972142403584,LawInSport,"The Court of Arbitration for Sport (CAS) has registered the appeal filed
by Cardiff City Football Club against Football Club de Nantes in relation to the decision issued by the  FIFA Players’ Status Committee on 30 October 2019 (the Challenged Decision). 

#sportslaw #footballlaw https://t.co/GePLmNfnRg",21,32,2019-12-05,2597.126077754509,9226.299810672155,6,6,1,3,2,3,0.16666666666666666,0.5,0.3333333333333333,6,London,GBR,Europe,Medium distance,TRUE
5421,2019-12-05T17:07:32Z,2019-12-11T19:16:38Z,146.151666666667,1202635631039537158,spcott,"Fantastic work by @TraceyLeeHolmes lots of rich content throughout this podast.  Favourite part Is the Interview with CAS Secretary General at 1 hour 8 mins In. 

The Ticket Podcast: The Ticket: WADA v SUN YANG on Apple Podcasts https://t.co/x7RQvwMefR

#doping #sportslaw https://t.co/IqS8wAN0kn",2,9,2019-12-05,358.0070053202566,358.0070053202566,1,1,0,1,0,2,0,1,0,1,London,GBR,Europe,Short distance,FALSE
5422,2019-12-05T16:38:51Z,2019-12-11T19:16:38Z,146.629722222222,1202628408854880256,LombardiAssocs,Cardiff City have appealed to #CAS against the decision of the FIFA Players' Status Committee that they should pay EUR 6m to FC Nantes for the transfer of Emiliano Sala. No decision expected before June 2020 #sportslaw #football #fifa https://t.co/5c976nPEnf,9,14,2019-12-05,5171.431089499927,9051.757448828344,2,2,0,1,1,3,0,0.5,0.5,2,Glasgow,GBR,Europe,Medium distance,TRUE
5449,2019-12-15T14:31:20Z,2019-12-16T15:19:01Z,24.7947222222222,1206220200204492800,rugbyandthelaw,"EPCR are going to investigate what sparked the scuffle between Saracens and Munster players yesterday.

Saracens have alleged it was started by comments from a Munster medic towards Jamie George. 

#HeinekenChampionsCup #sportslaw 
https://t.co/f78AUJRsDI",2,4,2019-12-15,0,0,1,1,1,0,0,1,1,0,0,1,London,GBR,Europe,Short distance,FALSE
5452,2019-12-14T14:46:04Z,2019-12-16T15:19:01Z,48.5491666666667,1205861516857221120,WarrenKZola,"Pair it with ""Court Justice"" written by @Ed_OBannon &amp; @McCannSportsLaw for the ideal  package gift for any #SportsLaw fan in your life! https://t.co/4zQd75apGU",2,3,2019-12-14,304.8831053318815,304.8831053318815,1,1,1,0,0,1,1,0,0,1,Boston,USA,North America,Short distance,FALSE
5455,2019-12-14T01:45:54Z,2019-12-16T15:19:01Z,61.5519444444444,1205665182854324224,WALLACHLEGAL,"On Monday, Zion Williamson returns to the court - state court, that is. A Miami judge will hear his motion to dismiss the $100 million breach of contact lawsuit brought against by him by his former marketing agent. The 45-minute special set hearing begins at 8:15 am. #SportsLaw.",8,3,2019-12-14,791.1226703378217,1401.359205726176,3,3,3,0,0,1,1,0,0,1,Miami,USA,North America,Short distance,FALSE
5463,2019-12-13T14:24:18Z,2019-12-16T15:19:01Z,72.9119444444444,1205493653885591554,SNafissi,"Communiqué de la @FIFAcom et avis de @GarciaSilvero sur la décision de la CA de Bruxelles dans le #TPO case impliquant Doyen Sports et @RfcSeraing167 
#Sportslaw #droitdusport #FIFA 
https://t.co/MMEjsDyNJn",4,5,2019-12-13,488.21105599388085,488.21105599388085,1,1,0,1,0,2,0,1,0,1,Zurich,CHE,Europe,Short distance,FALSE
5464,2019-12-13T14:06:46Z,2019-12-16T15:19:01Z,73.2041666666667,1205489241549082624,GHER_ASOCIADOS,#NoticiasGHER ⚽️ La Corte de Apelación de Bruselas rechaza la apelación por el caso de TPO’s entre Doyen Sports y RFC Seraing 👉https://t.co/03klY3yU95 #GHERSports #SportsLaw #Derechodeportivo,2,3,2019-12-13,728.3600168889933,728.3600168889933,1,1,0,1,0,2,0,1,0,1,Bogota,COL,South America,Short distance,FALSE
5466,2019-12-13T09:25:16Z,2019-12-16T15:19:01Z,77.8958333333333,1205418397179232257,davidrkirk_,Brilliant @SheridansSport festive breakfast event at The Ivy! Thanks @FootballLaw @jonnymadill07 @ryanhawkins_ @andrewnixon100 #sportslaw https://t.co/Jto28tcpIl,1,8,2019-12-13,0,0,1,1,1,0,0,1,1,0,0,1,London,GBR,Europe,Short distance,FALSE
5468,2019-12-12T23:50:42Z,2019-12-16T15:19:01Z,87.4719444444444,1205273806123569153,dilletaunt,"Ross Goodman, Chavez, Jr.'s lawyer is seeking to re-notice TRO before 12/20/19 Danny Jacobs fight in Phoenix, AZ so that JCC can fight #boxing #sportslaw https://t.co/m2tfzArsyh",2,0,2019-12-12,1404.0212537733432,1404.0212537733432,1,1,1,0,0,1,1,0,0,1,Seattle,USA,North America,Short distance,FALSE
5469,2019-12-12T23:49:19Z,2019-12-16T15:19:01Z,87.495,1205273454213120000,dilletaunt,"Julio Cesar Chavez, Jr. has amended his lawsuit against the Nevada Athletic Commission to remove the allegation of a violation of Due Process to eliminate fed question which removed case to Fed Court.  Parties have agreed to remand case to state court #boxing #sportslaw",1,0,2019-12-12,1404.0212537733432,1404.0212537733432,1,1,1,0,0,1,1,0,0,1,Seattle,USA,North America,Short distance,FALSE
5471,2019-12-12T21:26:08Z,2019-12-16T15:19:01Z,89.8813888888889,1205237420788199428,SNafissi,Le Tribunal d'appel de Bruxelles a rejeté l'appel du @RfcSeraing167 dans le cadre de l'interdiction des #TPO. #TPOBan a priori définitivement valable sous l'angle du droit UE #sportslaw #droitdusport https://t.co/L3we03foFB,8,8,2019-12-12,488.21105599388085,488.21105599388085,1,1,0,1,0,2,0,1,0,1,Zurich,CHE,Europe,Short distance,FALSE
5473,2019-12-12T18:40:15Z,2019-12-16T15:19:01Z,92.6461111111111,1205195675312496640,ALTib_Sportslaw,"⚽️ #SportsLaw-breaking news:

Brussels’ Court of Appeal rejects Doyen Sports and RFC Seraing’s appeal in TPO-case.

Important milestone for TPO-regulations!

Happy to have assisted UEFA in this matter. 

#TPO https://t.co/VHWCzZbstS",18,41,2019-12-12,1510.6953285374568,9261.608668830973,7,7,3,3,1,3,0.42857142857142855,0.42857142857142855,0.14285714285714285,5,Bruxelles,BEL,Europe,Medium distance,TRUE
5474,2019-12-12T18:32:17Z,2019-12-16T15:19:01Z,92.7788888888889,1205193671836098560,DropeAntonio7,#SportsLaw https://t.co/6ws6jSiDag,1,0,2019-12-12,1751.3026820188695,1751.3026820188695,1,1,0,1,0,2,0,1,0,1,Caracas,VEN,South America,Short distance,FALSE
5475,2019-12-12T18:30:57Z,2019-12-16T15:19:01Z,92.8011111111111,1205193337864630272,TacticConnect,A festive meeting @Penningtonslaw this afternoon planning the @BASL_Sport_Law annual conference #sportslaw #conference #sport https://t.co/RmOgsvtXP5,1,4,2019-12-12,162.98168054347738,162.98168054347738,1,1,1,0,0,1,1,0,0,1,London,GBR,Europe,Short distance,FALSE
5479,2019-12-12T17:00:27Z,2019-12-16T15:19:01Z,94.3094444444444,1205170562278023173,SportsLaws,"""Emir delves into sport dispute resolution... [and] gives some advice to young lawyers who may want to pursue sports law as a viable profession."" - https://t.co/tycyYFkEp0 #SportsLaw @thedrivephaseja @DaltonSMyers",7,8,2019-12-12,2298.894882062975,2298.894882062975,1,1,0,1,0,2,0,1,0,1,Toronto,CAN,North America,Short distance,FALSE
5482,2019-12-12T10:29:39Z,2019-12-16T15:19:01Z,100.822777777778,1205072214137147393,spcott,"Very much looking forward to a recording a special interview today at @39EssexChambers for @LawInSport podcast

#sportslaw https://t.co/cCDeZKUD53",1,23,2019-12-12,463.20354834882534,463.20354834882534,1,1,0,1,0,2,0,1,0,1,London,GBR,Europe,Short distance,FALSE
5486,2019-12-12T08:36:18Z,2019-12-16T15:19:01Z,102.711944444444,1205043689116057600,KevSportsLaw,"""#FIFA’s #governance committee passed a resolution last month that as the money has not been repaid...FIFA should initiate legal proceedings against both #Blatter and #Platini.""

https://t.co/PM6HWNQTJ6 by @david_conn 

#football #integrity #corruption #SportsLaw",10,9,2019-12-12,2667.2450658803923,9123.587752307483,4,4,2,1,1,3,0.5,0.25,0.25,3,Manchester,GBR,Europe,Medium distance,TRUE
5507,2019-12-11T15:12:26Z,2019-12-16T15:19:01Z,120.109722222222,1204780988309680130,SportsLawBlonde,"Let us reflect on how far the State of Michigan has come in #sportsbetting in the past 4 years by revisiting one of my #DFS blog posts from 2016. Fingers crossed Michigan legalizes sports betting, DFS, &amp; online gaming today! 🤞 #sportslaw
https://t.co/w2o2yn7Q2w",1,2,2019-12-11,964.31255027975806,964.31255027975806,1,1,1,0,0,1,1,0,0,1,Detroit,USA,North America,Short distance,FALSE
5510,2019-12-11T08:25:23Z,2019-12-16T15:19:01Z,126.893888888889,1204678554052636673,SNafissi,"Beginning of the legal battle between the (major) #agents and #FIFA following the new changes concerning the regulation of their activity. In particular, the limits to multiple representation or capped commissions.

This could cause a lot of damage in #sportslaw #droitdusport https://t.co/jxuueF1FYT",7,5,2019-12-11,532.5443109786012,776.8737511884078,3,3,0,3,0,2,0,1,0,2,Zurich,CHE,Europe,Short distance,FALSE
5512,2019-12-11T08:05:30Z,2019-12-16T15:19:01Z,127.225277777778,1204673550369427457,_SinghShivam,If you want the understand the contours of the #Russia and @wada_ama case then this piece by @McCannSportsLaw is an absolute must read. #SportsLaw https://t.co/HIQHAel8C5,2,3,2019-12-11,11498.496582368014,11498.496582368014,1,1,0,0,1,3,0,0,1,1,Delhi,IND,Asia,Long distance,TRUE
5515,2019-12-11T00:23:26Z,2019-12-16T15:19:01Z,134.926388888889,1204557264608284672,SheillaDingus,"The second major #sportslaw brief of the day has dropped.
Here's the City of Oakland's Response to the #Raiders/#NFL Motion to Dismiss
https://t.co/fBAeSZzyCX",6,9,2019-12-11,1130.470843545566,1537.2991897669506,2,2,2,0,0,1,1,0,0,1,Memphis,USA,North America,Short distance,FALSE
5516,2019-12-10T21:42:52Z,2019-12-16T15:19:01Z,137.6025,1204516858122002432,sportslawMELB,"That’s a Twitter wrap from #sportslaw MLM team @MelbLawSchool for 2019. 2020 program in place, featuring dispute resolution with Paul Hayes QC &amp; Prof Richard McLaren &amp; a new masters subject on athlete welfare with ex-Matilda Tal Karp &amp; @RichardRedman17  https://t.co/64DJzuNUQl",3,4,2019-12-10,8806.07656042898,16898.358627438487,2,2,1,0,1,3,0.5,0,0.5,2,Melbourne,AUS,Oceania,Long distance,TRUE
5519,2019-12-10T20:03:48Z,2019-12-16T15:19:01Z,139.253611111111,1204491928919793665,nisportslaw,Delighted to be at the @OfficialIrishFA National Stadium again tonight for 3 festive #sportslaw #arbitration @NIBFA_Official cant believe this is my 8th year conducting these. https://t.co/kwyuaEVVVN,1,6,2019-12-10,0,0,1,1,1,0,0,1,1,0,0,1,Dublin,IRL,Europe,Short distance,FALSE
5522,2019-12-21T13:13:08Z,2019-12-23T09:10:47Z,43.9608333333333,1208374847467900929,LegalNaija,"Listen to one of the members of our faculty @MaxxyB speak at the Career  Training for Lawyers on one of the areas of legal practice she loves best. SPORTS LAW  #SportsLaw 

@OALNigeria https://t.co/qAQoy5OrUK",1,12,2019-12-21,0,0,1,1,1,0,0,1,1,0,0,1,Lagos,NGA,Africa,Short distance,FALSE
5530,2019-12-20T19:14:12Z,2019-12-23T09:10:47Z,61.9430555555556,1208103324278546432,LawInSport,"Jonathan Taylor QC explains WADA's decision to sanction Russia on LawInSport podcast in interview with @spcott.

https://t.co/5gsHAiL3Yz

#wada #doping #sportslaw #cleansport https://t.co/IKy76tCBfF",6,12,2019-12-20,8708.219479370215,16898.358627438487,3,3,1,0,2,3,0.3333333333333333,0,0.6666666666666666,3,London,GBR,Europe,Long distance,TRUE
5531,2019-12-20T19:02:59Z,2019-12-23T09:10:47Z,62.13,1208100500488544259,FootballLegal_,"We’re happy to announce that the 12th issue of the Football Legal Journal is out! ⚽️
Special Report: Private Football Academies 🎓

Check it out here!
👉 https://t.co/jXK9Ydgk1e

#FL12 #SportsLaw #FootballLaw https://t.co/N244hlWkKX",16,32,2019-12-20,4019.56219011442,9541.092751461914,3,3,0,2,1,3,0,0.6666666666666666,0.3333333333333333,2,Marseille,FRA,Europe,Medium distance,TRUE
5535,2019-12-20T16:00:21Z,2019-12-23T09:10:47Z,65.1738888888889,1208054540647518208,LawInSport,"In the new year we start the countdown to our annual Football Law Conference. For details on what you can expect check https://t.co/DLWBrIJWza. Early bird rates end soon. 

#footylaw19 #sportslaw #bepartofit 🤝 https://t.co/bOZul9zRio",2,5,2019-12-20,9226.299810672155,9226.299810672155,1,1,0,0,1,3,0,0,1,1,London,GBR,Europe,Medium distance,TRUE
5539,2019-12-20T14:08:57Z,2019-12-23T09:10:47Z,67.0305555555556,1208026504841584643,GHER_ASOCIADOS,"#EquipoGHER Compartimos con ustedes el artículo que escribió nuestra abogada senior Cristina Delgado para la revista Fútbol &amp; Derecho, en el que hace un análisis de la circular 1694 expedida por #FIFA a finales de octubre. 👏👏#GHERSports #derechodeportivo #sportslaw #fifa https://t.co/xGO1bjLJTK",9,17,2019-12-20,728.3600168889933,728.3600168889933,1,1,0,1,0,2,0,1,0,1,Bogota,COL,South America,Short distance,FALSE
5540,2019-12-20T12:58:44Z,2019-12-23T09:10:47Z,68.2008333333333,1208008834830213122,sportslawbar,The Sports Law Bar Association of Ireland would like to wish everyone a Happy Christmas and a peaceful New Year. Thank you to everyone who made 2019 such a #sportslaw success. @TheBarofIreland @TheBarofNI,1,2,2019-12-20,0,0,1,1,1,0,0,1,1,0,0,1,Dublin,IRL,Europe,Short distance,FALSE
5541,2019-12-20T12:03:19Z,2019-12-23T09:10:47Z,69.1244444444444,1207994886470942726,CU_SPS_Sports,Nice Piece by alum @adejax7;   Video Games and Visas for International #Esports Athletes #sportsbiz #inaleagueofourown @Columbia_SPS #onlyhere #sportslaw https://t.co/tMZMqDbyJo,3,3,2019-12-20,781.0242819512828,781.0242819512828,1,1,1,0,0,1,1,0,0,1,New York,USA,North America,Short distance,FALSE
5543,2019-12-20T10:43:18Z,2019-12-23T09:10:47Z,70.4580555555556,1207974751609769984,rw_chambers,"#LawyersRWC 
Lesley Lim is a fellow RWC partner. 
_________

She advices clients for #Corporate and #Litigation matters with broad knowledge in #SportsLaw #EmploymentLaw, #ConstructionLaw and Company &amp; Contract Laws.… https://t.co/xYiCBrlwOG",1,0,2019-12-20,0,0,1,1,1,0,0,1,1,0,0,1,Kuala Lumpur,MYS,Asia,Short distance,FALSE
5553,2019-12-19T17:50:31Z,2019-12-23T09:10:47Z,87.3377777777778,1207719876657340422,MRsportslaw,"📢Check out Part 3 of our #ReevaldoAndMills series on social media in which #BadBoyMills (ably advised by his solicitors) puts the incident behind him, salvages his sponsorship deal and cleans up his image 📑🤝. Can he now stay out of trouble? #SportsLaw https://t.co/3LlEL87PNW",5,3,2019-12-19,87.38811247998404,262.16433743995213,4,3,3,0,0,1,1,0,0,1,London,GBR,Europe,Short distance,FALSE
5558,2019-12-19T12:34:38Z,2019-12-23T09:10:47Z,92.6025,1207640380004618240,WilliamFryLaw,"Russia banned from Tokyo 2020 Olympics and the 2022 World Cup in Qatar #wfsports #williamfry #sportslaw #CAS #russia #toko2020 #antidoping #olympics #euro2020
https://t.co/0uo6fgyoE4 https://t.co/Ya6GqE6B41",1,2,2019-12-19,0,0,1,1,1,0,0,1,1,0,0,1,Dublin,IRL,Europe,Short distance,FALSE
5559,2019-12-19T10:32:54Z,2019-12-23T09:10:47Z,94.6313888888889,1207609745772810240,RPCLaw,Our latest #SportsTicker covers some recent key stories from the #Sports world including Rob Howley's 18 month sanction and the first broadcast of Premier League matches on Amazon. Subscribe and read our bite-sized roundup here: https://t.co/AXUWlNO6XM #SportsLaw https://t.co/ijjOtrRMNx,1,0,2019-12-19,0,0,1,1,1,0,0,1,1,0,0,1,London,GBR,Europe,Short distance,FALSE
5568,2019-12-18T21:50:24Z,2019-12-23T09:10:47Z,107.339722222222,1207417857212133384,BASL_Sport_Law,Tomorrow we will announce the topics being discussed at our Annual Conference on the 27th February 2020. Be sure to stay tuned! #sportslaw https://t.co/xRru3PG8QQ,1,9,2019-12-18,0,0,1,1,1,0,0,1,1,0,0,1,London,GBR,Europe,Short distance,FALSE
5569,2019-12-18T17:37:44Z,2019-12-23T09:10:47Z,111.550833333333,1207354269369806848,nisportslaw,"'If the FAI goes, the League of Ireland goes' - stark picture painted as Shane Ross says FAI sought €18m 'bailout'… https://t.co/CcawSvBOdl",2,1,2019-12-18,0,0,2,2,2,0,0,1,1,0,0,1,Dublin,IRL,Europe,Short distance,FALSE
5577,2019-12-18T12:00:36Z,2019-12-23T09:10:47Z,117.169722222222,1207269429937135617,SHU_SportsLaw,"A few places left for our January 2020 entry point, should you wish to apply for Part Time study. 
Our September 2020 entry point will remain open in the new year, both for Full Time and Part Time applications. 
Get in touch for further information. 
#LLM #SportsLaw",4,5,2019-12-18,31.450311857634627,47.17546778645194,3,3,3,0,0,1,1,0,0,1,West Yorkshire,GBR,Europe,Short distance,FALSE
5582,2019-12-18T10:23:56Z,2019-12-23T09:10:47Z,118.780833333333,1207245101220716544,bolcarius,"Proud to announce launch of a new #sports #arbitration moot organized by SportLex. 
Registrations are open until 13 January at https://t.co/jgSlXxbl2V…
#SportsLaw #Arbitration #Moot ⚖️ https://t.co/yJbwSI7Zvh",6,11,2019-12-18,1477.5758249637868,1641.9595944768062,3,3,0,3,0,2,0,1,0,2,Budapest,HUN,Europe,Short distance,FALSE
5583,2019-12-18T09:51:34Z,2019-12-23T09:10:47Z,119.320277777778,1207236958650589184,ben_cisneros,"Some great careers advice in here from @FootballLaw, particularly for those looking for a career in the sports industry. 

Check it out 👇🏼 #sportslaw https://t.co/qMsxH8EYMq",1,4,2019-12-18,0,0,1,1,1,0,0,1,1,0,0,1,London,GBR,Europe,Short distance,FALSE
5587,2019-12-18T07:21:32Z,2019-12-23T09:10:47Z,121.820833333333,1207199201618276352,prof_mark_james,"Jess Varnish can appeal the decision that she's not sn employee #sportslaw 
https://t.co/CWXEBKGC7u",9,13,2019-12-18,641.6140868870668,1021.0638363341816,2,2,1,1,0,2,0.5,0.5,0,2,Manchester,GBR,Europe,Short distance,FALSE
5589,2019-12-18T07:00:07Z,2019-12-23T09:10:47Z,122.177777777778,1207193810813489152,MaxxyB,"Good morning 🤩🤩🤩. The OAL practical introductory guide to Sports Law and Business is now available to order. Please click on the link to order an ebook or paperback.
https://t.co/WKMmuPhd2A #sportslaw #SportsBiz",22,25,2019-12-18,156.56407066589918,535.5837010232812,5,5,5,0,0,1,1,0,0,1,Lagos,NGA,Africa,Short distance,FALSE
5594,2019-12-17T22:45:58Z,2019-12-23T09:10:47Z,130.413611111111,1207069452401025025,d_mavromati,An invite from the @EU_Commission @EuSport brought me to Brussels for the 1st ever #SpecificityOfSport seminar. Great to listen to interesting debates on the #SensitivityOfSport &amp; catch up with colleagues from my time at the EU Commission &amp; my #sportslaw friends! https://t.co/PYxstIKk3I,1,32,2019-12-17,776.8737511884078,776.8737511884078,1,1,0,1,0,2,0,1,0,1,Zurich,CHE,Europe,Short distance,FALSE
5595,2019-12-17T21:24:06Z,2019-12-23T09:10:47Z,131.778055555556,1207048850625708035,Sportslaw_Asser,"Our former intern @tinemisic &amp;  long-time friend @bolcarius are launching a superb #Sportslaw initiative: a new sports arbitration moot due to take place in May 2020 in beautiful Ljubljana.

Register your team before 13 January at https://t.co/jPfOKLeEma

#CAS #Arbitration #Moot https://t.co/4GxGSj8SLt",9,18,2019-12-17,588.0207258116423,1148.8082859377482,3,3,1,2,0,2,0.3333333333333333,0.6666666666666666,0,3,Amsterdam,NLD,Europe,Short distance,FALSE
5596,2019-12-17T21:08:10Z,2019-12-23T09:10:47Z,132.043611111111,1207044841554595840,dilletaunt,"As expected, the TRO was granted.  Fight a go. Yet, the looming issue will be with preliminary injunction after the fight. #boxing. #sportslaw https://t.co/FtLxjrlTCq",4,1,2019-12-17,1404.0212537733432,1404.0212537733432,1,1,1,0,0,1,1,0,0,1,Seattle,USA,North America,Short distance,FALSE
5599,2019-12-17T18:23:36Z,2019-12-23T09:10:47Z,134.786388888889,1207003425378119682,nisportslaw,"A very welcomed 1st step. 

Consultation opens on changes to 'outdated' Northern Ireland #gambling #legislation

BUT we don’t have a Minister 

#sportslaw  https://t.co/Xz8FZhvRos",3,10,2019-12-17,0,0,2,2,2,0,0,1,1,0,0,1,Dublin,IRL,Europe,Short distance,FALSE
5601,2019-12-17T17:24:02Z,2019-12-23T09:10:47Z,135.779166666667,1206988436101632006,rugbyandthelaw,"3 Northampton Saints players cited for “dangerous tackles” in contravention of Law 9.13 during their match against Leinster last weekend.

All to face disciplinary hearings tomorrow in London. 

#sportslaw https://t.co/OI1J01yyoe",3,1,2019-12-17,0,0,1,1,1,0,0,1,1,0,0,1,London,GBR,Europe,Short distance,FALSE
5604,2019-12-17T16:25:28Z,2019-12-23T09:10:47Z,136.755277777778,1206973698005225474,SportsLawExper1,"We are before the #NADP in #London this Friday for a very important appeal. 
Instructed counsel @LawTop20 and @athleteslawyer 
#antidoping #sportslaw #arbitration",2,2,2019-12-17,23.58773389322597,47.17546778645194,2,2,2,0,0,1,1,0,0,1,Manchester,GBR,Europe,Short distance,FALSE
5607,2019-12-17T14:17:50Z,2019-12-23T09:10:47Z,138.8825,1206941574946598916,GenTactic,It’s no fun when you already know what’s in the ‘cracker’ but the good news is its worth booking a spot on the @BASL_Sport_Law I promise #sportslaw #sport https://t.co/lcFs9aJ7Y1,1,5,2019-12-17,556.2201423175633,556.2201423175633,1,1,1,0,0,1,1,0,0,1,London,GBR,Europe,Short distance,FALSE
5612,2019-12-17T12:21:57Z,2019-12-23T09:10:47Z,140.813888888889,1206912412668112897,KevSportsLaw,"Thanks to @rugbyandthelaw for posting link to @WelshRugbyUnion -v- Rob #Howley decision ⬇️

Worth mentioning, @iocmedia Guidelines for the Sanctioning of Competition Manipulation by Sports Organisations recommends 0-3 years ban for #betting offences.

#SportsLaw #rugby #integrity https://t.co/OcPlGIcUE7",4,4,2019-12-17,262.16433743995213,262.16433743995213,2,2,2,0,0,1,1,0,0,1,Manchester,GBR,Europe,Short distance,FALSE
5613,2019-12-17T10:38:22Z,2019-12-23T09:10:47Z,142.540277777778,1206886345634807808,WilliamFryLaw,"Second Ever Public Hearing before CAS following ECtHR Decision #wfsports #williamfry #sportslaw #CAS #ECHR #article6 #Pechstein
https://t.co/QyDhPqgtXD https://t.co/hdTCMYf8TJ",1,0,2019-12-17,0,0,1,1,1,0,0,1,1,0,0,1,Dublin,IRL,Europe,Short distance,FALSE
5615,2019-12-17T10:29:26Z,2019-12-23T09:10:47Z,142.689166666667,1206884100033929216,39EssexChambers,"'The delicate equilibrium between the international and the domestic, the private and the public in sports regulation – does the Australian Sports Tribunal provide an answer?’ @PaulJHayes @StephDavid11 @Sport_Res #sportslaw",2,1,2019-12-17,8449.179313719244,16898.358627438487,2,2,1,0,1,3,0.5,0,0.5,2,London,GBR,Europe,Long distance,TRUE
5616,2019-12-17T10:08:33Z,2019-12-23T09:10:47Z,143.037222222222,1206878843426004993,LombardiAssocs,"#UEFA yesterday launched their new disciplinary website. This aims to enhance transparency of information, decision-making and procedures, as part of their Together for the Future of Football strategy 2019-24 #sportslaw #football
https://t.co/mzbsRsPI2G",4,21,2019-12-17,295.647223051034,295.647223051034,1,1,1,0,0,1,1,0,0,1,Glasgow,GBR,Europe,Short distance,FALSE
5617,2019-12-17T09:39:26Z,2019-12-23T09:10:47Z,143.5225,1206871514773147649,spoleg_group,"قسمتی از متن قرارداد #ویلموتس با #فدراسیون_فوتبال در مورد فسخ قرارداد منتشر شد‌.
(منتشر شده در برنامه فوتبال برتر)

#حقوق‌ورزش
#SportsLaw https://t.co/DTulse3ze7",1,8,2019-12-17,0,0,1,1,1,0,0,1,1,0,0,1,Tehran,IRN,Asia,Short distance,FALSE
5619,2019-12-17T09:25:33Z,2019-12-23T09:10:47Z,143.753888888889,1206868020594798592,prof_mark_james,"This is a fantastic read on how to make it in #sportslaw - in any career really. Build your knowledge, create your own networks &amp; be adaptable. It also helps if you're an all round likeable person like Mr Geey... https://t.co/t3xnHYrG8h",3,15,2019-12-17,278.9057802454931,295.647223051034,2,2,2,0,0,1,1,0,0,1,Manchester,GBR,Europe,Short distance,FALSE
5622,2019-12-17T04:15:47Z,2019-12-23T09:10:47Z,148.916666666667,1206790066300833792,dilletaunt,They are cutting it close for Julio Cesar Chavez as the TRO hearing is tomorrow and AZ wants to know the result by the commission hearing Wednesday.  The fight is this Friday #boxing #sportslaw https://t.co/oksXn6Xxqy,2,0,2019-12-17,1404.0212537733432,1404.0212537733432,1,1,1,0,0,1,1,0,0,1,Seattle,USA,North America,Short distance,FALSE
5628,2019-12-17T00:20:11Z,2019-12-23T09:10:47Z,152.843333333333,1206730773413408769,ScholarsOTG,"Were the patriots actually cheating???? FIND OUT! This week's Weekend Sports Law Update has all the facts and all the issues with the latest Patriots Controversy
https://t.co/OdiAHVrqIJ

#sportslaw #spygate2 #Onceacheateralwaysacheater",1,0,2019-12-17,0,0,1,1,1,0,0,1,1,0,0,1,Memphis,USA,North America,Short distance,FALSE
5642,2019-12-16T12:49:39Z,2019-12-23T09:10:47Z,164.352222222222,1206556998659170305,nisportslaw,"Rob Howley banned from rugby for 18 months after placing bets on Wales 

#gambling #betting #sportslaw  https://t.co/30jVjbEP46",2,0,2019-12-16,0,0,1,1,1,0,0,1,1,0,0,1,Dublin,IRL,Europe,Short distance,FALSE
5643,2019-12-16T12:39:27Z,2019-12-23T09:10:47Z,164.522222222222,1206554429085880321,rugbyandthelaw,"Rob Howley banned for 18 months by WRU for breaches of WR’s betting regulations, 9 months of which are “suspended”.

Full decision available here: https://t.co/lLznLW8Ptz

Howley admitted to placing 363 bets on Rugby Union between 2015 and 2019 #sportslaw 
https://t.co/BGU39RDWAx",8,8,2019-12-16,0,0,1,1,1,0,0,1,1,0,0,1,London,GBR,Europe,Short distance,FALSE
5644,2019-12-16T12:22:52Z,2019-12-23T09:10:47Z,164.798611111111,1206550255782825987,Leigh_DT,#sportslaw #integrity Rob Howley banned for 18 months for betting breaches - 363 bets over 4 year period including a number placed on Wales: https://t.co/QYiRJzhGQs,2,2,2019-12-16,81.49084027173869,162.98168054347738,2,2,2,0,0,1,1,0,0,1,London,GBR,Europe,Short distance,FALSE
